,10_2.5,10_3,10_3.5,10_4,15_2.5,15_3,15_3.5,15_4,20_2.5,20_3,20_3.5,20_4,25_2.5,25_3,25_3.5,25_4
0,-0.011725356633795384,-0.010610178956727835,-0.012404848865769567,-0.014199518774811142,-0.00950796902289853,-0.013820180268738332,-0.01154213435175662,-0.013206765295302176,-0.009125571018403297,-0.013360272335877298,-0.011587752458626968,-0.013226891557750682,-0.009372252675825823,-0.013656954980154427,-0.012836932430693353,-0.014693328563295624
1,-0.015098286381843512,-0.02148005168841648,-0.018698903144760182,-0.021648712997815706,-0.012267998662072201,-0.023690889642026477,-0.01841929578978499,-0.021322367700064064,-0.01197441497966228,-0.017860193275933578,-0.019233959760683605,-0.02236162042554402,-0.019857789435957948,-0.01918323161446709,-0.02057597061118677,-0.023926523138521033
2,-0.015189464454480764,-0.010727377215684269,-0.011804814283314759,-0.016258865195321034,-0.008551124958477617,-0.02932961011332133,-0.011581848619631418,-0.015993466580145232,-0.012250488011619185,-0.02396457715158808,-0.0105893325783211,-0.01767136583349984,-0.01973275919266699,-0.02539742754886871,-0.011702324167671228,-0.018973497018789608
3,-0.01920654217013491,-0.003583042290777646,-0.007133840569086571,-0.026432163557111935,0.003659565423063358,-0.018625294391351237,-0.005414143919067844,-0.012242100024274932,-0.017039949247171896,-0.013734530469649467,-0.005421327430995827,-0.014064348050015212,-0.027494044633330352,-0.014971078643084595,-0.004817631228242306,-0.015600484955175645
4,-0.00695555282962552,-0.015173467495699913,0.02286615943091343,0.003567836442888066,0.014483171883417807,-0.009396958757834513,-0.018546181206717017,0.017757899975725067,-0.00330080585033802,-0.004270269412727196,-0.01716632114933294,0.01593565194998479,-0.013591845658317954,-0.0056057126583214266,-0.015208315145886902,-0.02794647599027739
5,0.0035419120818543006,0.014826532504300088,0.019330650466432744,-0.0012634566727597518,0.01585441616211889,-0.02018206701802593,-0.022873042674929928,0.039813025668920685,0.007818698134838688,-0.01386648318493687,-0.024312205206365897,0.01030798085062427,0.003082374008920416,-0.004232243445927156,0.014791684854113099,-0.035300321460511035
6,-0.005567364604821788,0.0379239782934134,0.0198449435833239,-0.004203313599643777,0.04585441616211889,0.009817932981974071,-0.020081499023781223,0.027037170620386828,0.009976524356289544,0.01613351681506313,-0.020314697022166227,0.033189716401004855,0.00600821909991718,0.025767756554072846,0.009720886201260652,-0.011877516441146095
7,0.024432635395178214,0.03568425348009995,0.0066828348972676355,-0.020557834976866717,0.0700501386104492,0.03259605856150834,-0.03296970166275178,0.04416874813868923,0.039976524356289546,0.03933826847564438,0.0033425552168168935,0.020885904463467227,0.03600821909991718,0.04942158111184949,0.014779588292548537,-0.024415519043157828
8,0.04882626649522237,0.039175468031669415,0.03668283489726764,0.009442165023133284,0.065231736418461,0.025319489083100624,-0.009940556901353242,0.04299145892928217,0.06452649315477249,0.03477187200801844,0.0005319893215206783,0.03875400828167518,0.038522453966793234,0.04663382927637814,0.03873443441433659,-0.006173249290238689
9,0.04788232583307616,0.028935773519201922,0.033364198771450505,-0.0035903992078236578,0.07433982072961443,0.03013430731835346,-0.020438562463545654,0.054111837573770555,0.06253958427655347,0.04062037412874348,-0.00989237104682223,0.02761826796885546,0.038017748948703085,0.05339192617460744,0.02844454974285108,-0.007631672171386006
10,0.05361741558269695,0.05893577351920192,0.023664163141907498,0.013216294065742398,0.06893947959813225,0.020974943500439505,-0.030865837592543653,0.048626300556917926,0.07739145062036,0.02963800587052404,0.008847819305507801,0.026773679718875103,0.04873909687296922,0.04265548190772651,0.01669617690462867,-0.014962367689837046
11,0.04703308161169342,0.05745763861468209,0.04147561926767589,0.013069842615858118,0.06493721348282892,0.050974943500439504,-0.01277010775263102,0.050753852937585615,0.07011554435800675,0.05963800587052404,-0.0007425576477420293,0.037088050337338745,0.0416677349494321,0.07265548190772651,0.035763762449830955,-0.01650806523020253
12,0.04266475529744199,0.051358249680086884,0.03170565210843321,0.023779453909521096,0.09493721348282894,0.04965021321208146,-0.023419501347336766,0.08075385293758561,0.06638755044968042,0.05859535973502224,0.0011297864889944272,0.03088518449074007,0.03108498170057304,0.07147288780210057,0.02657872985380462,0.013491934769797471
13,0.072664755297442,0.07017446865805753,0.032565529377920066,0.019213926315067312,0.09740865831865878,0.04292888432383474,-0.022152167240130086,0.07305909633697366,0.08774193641291206,0.051876523569060334,-0.004807357056138103,0.0288741645832199,0.026804040571930265,0.06344324960216911,0.02744477656031767,0.002804052614468535
14,0.07500867895215169,0.062237288904358506,0.03182654006254951,0.020373702744514083,0.09372086566355353,0.061988766485357664,-0.028142532257732607,0.10305909633697369,0.05330653311830947,0.07148880045551245,-0.009315091807622425,0.0588741645832199,0.046944099219011125,0.08333615093965463,0.02171034525803921,0.03280405261446853
15,0.07183833944049926,0.054038340848398925,0.030495610944192064,0.05037370274451408,0.11988523404102622,0.05380310557796614,-0.032177466999634786,0.12488608814408614,0.05601246701481771,0.0629507742121528,-0.007251427203304314,0.05179739240320541,0.016311208620312448,0.07563857536645195,0.016540924296395528,0.055121671809285046
16,0.08266152742029971,0.05660485268410851,0.03307850122126412,0.05062585654417667,0.11497932817852767,0.04485036343446683,-0.02869183628956912,0.11403333840429855,0.05232674830105429,0.05490576061847286,-0.020939265248155033,0.0817973924032054,0.0189008074879791,0.07914888171534108,0.019008792345931697,0.043742733157415815
17,0.0779622993125603,0.04865171897035757,0.020676740078811786,0.08062585654417667,0.1077232374862348,0.042100417566194974,-0.04067313980181104,0.09908231000747988,0.043848377220055586,0.0579991543228777,0.009060734751844969,0.1039066154392438,0.014124503374548698,0.08061529906878759,0.0046316581134329855,0.027871698788951543
18,0.0713343703598838,0.0499135586086171,0.05067674007881179,0.05799009933991359,0.11091517395162111,0.04254119076855576,-0.010673139801811038,0.08105703150124173,0.06351687049659697,0.059327049511599894,0.039060734751844975,0.09554063658200096,0.0060527426656127835,0.08252663579663685,0.03463165811343298,0.012920510515201268
19,0.07641887816018972,0.049915080800126584,0.05242831908819004,0.08004166772375815,0.10329888625038569,0.046342124003820026,0.019326860198188963,0.06822112590131611,0.05831787972439548,0.062313933762080255,0.04216865598221059,0.08021399715297788,0.025409660193457,0.08101032433719865,0.064631658113433,0.009521310314558771
20,0.07178804432419747,0.05392108492482393,0.04661006004649476,0.06831625861148319,0.10674028680072097,0.0457248340814639,0.022030653870709488,0.06626046765384323,0.051818229490285445,0.061399343299946736,0.03710665383621001,0.06362330166467346,0.01791434150240152,0.0849816653819227,0.05821989258833946,0.006355761976361158
21,0.0665148452280633,0.04568885489824795,0.030124429516649846,0.06082610161734291,0.11198455653169043,0.05056854312092755,0.016216596656145953,0.048722360321503115,0.05459135977167717,0.06502614626096148,0.059912850893129005,0.06012582835207285,0.011704222952022498,0.07496026504221999,0.05249902273055759,-0.006741051522171253
22,0.07026060163711462,0.07568885489824795,0.052700783448816894,0.04200013594422128,0.11293763164054532,0.04153580109637581,-0.003880555689174456,0.07353185092433762,0.04718125806042082,0.05559403479325794,0.05586677658154587,0.058068688131329725,0.014286559898078024,0.10496026504222,0.08249902273055759,0.018410462539098137
23,0.07515915030191066,0.10568885489824796,0.04661671545543359,0.03902639350304496,0.11913941900940682,0.07153580109637582,0.018678689042434374,0.05483875478841704,0.05102620420197403,0.08559403479325794,0.050019189631533525,0.043033931180962846,0.005641266506088579,0.13496026504222,0.07822731969933928,0.000846300936467046
24,0.06779898733962937,0.08817974229117062,0.04279325468484332,0.038309129092997884,0.1116597630697462,0.10153580109637582,0.014864984174192146,0.03613349391297766,0.055592099778956836,0.11559403479325794,0.037330634832167,0.06804066296801342,0.009310872480878817,0.10727691972376352,0.07199966398925936,-0.017778186501461547
25,0.06913296084100594,0.09340906750966167,0.03026861532376486,0.017240715116752816,0.1416597630697462,0.06862985460566995,0.009279629675172396,0.04957969993434502,0.056368642734503364,0.0869721934530891,0.022852900376101416,0.04952941509356297,0.009585981272004778,0.11106566708877703,0.060743601276861375,-0.03781171433970188
26,0.07456207881332856,0.08929277578692033,0.030284168777074114,0.041537842123370396,0.1716597630697462,0.07514921957032755,-0.004899242648131265,0.03328324472151088,0.061558584052214725,0.09383681654199863,0.021853144704706663,0.030841929833797296,0.015060795311916597,0.1122385777459038,0.045833038484270255,-0.022913499176902122
27,0.06786664540653076,0.07930901332784067,0.03061831085424781,0.02449188337622431,0.15707493665149247,0.0762427391948155,-0.006423878721427396,0.019535158562896206,0.0467420595779224,0.09069387106496819,0.009248797014524503,0.04531785493927206,0.006757257442963651,0.0958463064369372,0.043863425710102794,-0.03636551694788929
28,0.09786664540653078,0.10930901332784067,0.019647149622125264,0.006687264527101071,0.16542975587418393,0.06240819292401551,-0.007181916028484507,0.0019873356700510405,0.05346398419868046,0.0743505586240001,0.03459331433816215,0.03136934182250036,0.014678022361050815,0.07770113352301103,0.03295477854027559,-0.04857355064168464
29,0.12786664540653078,0.11374689691027157,0.0017960204881499319,0.01977622297883138,0.1685374930597239,0.09240819292401552,-0.020950843801576274,-0.014919980943494464,0.08346398419868045,0.1043505586240001,0.018254744270232614,0.01657886437672194,0.04467802236105082,0.10770113352301104,0.05842598035385472,-0.04524143277727199
30,0.11962742490469987,0.11470795196878653,0.026519633628908718,0.0069105502582134035,0.16009740476195994,0.09733339202525311,0.004221087485872322,-0.006322893684223328,0.06969031767946589,0.10912667666992185,0.0004593321013937124,0.017907285656969005,0.03152779795167058,0.1123324951536781,0.04291611077376717,-0.06280247880960774
31,0.12654881331056259,0.10528874272848988,0.013536388804165543,-0.00599776826774076,0.14495490661658464,0.09545161570844098,-0.008386137927016838,-0.02170109917627941,0.07833285200570067,0.10702054140497229,-0.015325375323949451,0.001672660547441991,0.03925423253986875,0.10990118340158554,0.02604210389895826,-0.07354338866315015
32,0.1290072541954232,0.10661515766436869,-0.0031299772693660043,-0.027772776047841757,0.12881514042724207,0.08391613873989989,-0.02584056577357508,-0.029790590173857392,0.08197451738490308,0.09676247945694881,-0.0345770054433194,-0.008748335219289196,0.04939169804455665,0.10087097181382061,0.012151337151581294,-0.07454391162099984
33,0.12277360375669943,0.108000706228763,-0.018406894137808338,-0.020221261306635617,0.1132190513691747,0.07280575053892163,-0.041521146887376716,-0.03702400894186824,0.07169172991760737,0.08719417746124834,-0.01872806918415361,-0.010557651144947429,0.03906825766413227,0.08774811464728635,-0.005106349732805104,-0.04454391162099983
34,0.10802504799157664,0.09838236878608861,-0.03183077821695556,-0.01138428640336269,0.12021882130581778,0.0742605468736886,-0.02544476953451572,-0.024290808216758934,0.05396728368478722,0.0872518063392018,-0.036248935352986095,0.019442348855052572,0.0213476622497321,0.0869744374371492,0.011113218237997975,-0.029567041987678063
