,10_2.5,10_3,10_3.5,10_4,15_2.5,15_3,15_3.5,15_4,20_2.5,20_3,20_3.5,20_4,25_2.5,25_3,25_3.5,25_4
22,-0.07433959217170306,-0.09103757833434696,-0.07043984097976744,-0.12596841063527223,-0.082149780289773,-0.08582063767817656,-0.1333628262421016,-0.1623621417289167,-0.09013917159812107,-0.072058536174358,-0.09883716107055447,-0.10495964292206655,-0.06644085624882096,-0.08987924583856056,-0.10049384464526856,-0.08035475959553806
23,-0.08278488230689518,-0.1213410080812951,-0.08300988870414631,-0.14287976714351275,-0.07929005195561917,-0.07592028569593033,-0.10781779687652218,-0.1496170810349567,-0.09730242368978238,-0.060126504919846765,-0.0983087970963012,-0.07852519032200453,-0.07132834996757781,-0.11458283474540706,-0.10869066218976123,-0.0646954646294846
24,-0.0893272869413861,-0.15045412447652107,-0.08038827301225332,-0.16483579722359717,-0.08261111854693481,-0.10380670273265372,-0.12018831974533595,-0.08688221352458662,-0.10567394044325189,-0.08817546881240093,-0.08165575589510729,-0.09638741825688019,-0.07925109325170779,-0.14476024187258607,-0.10792163756955475,-0.001453613615320301
25,-0.09634245271857891,-0.15004443893937627,-0.06589976389646574,-0.17379904162757204,-0.06832950604578185,-0.13975372854132245,-0.12004971830133665,-0.09954948175619202,-0.1142553094000986,-0.12301288646278682,-0.09833341078378569,-0.08052055524303789,-0.08713888410875809,-0.14863929878476878,-0.09162225819420738,-0.01102223555785641
26,-0.09390690669041743,-0.15324071250664964,-0.08162093682107102,-0.19723545218504684,-0.08897214068672768,-0.14541762646211728,-0.10414178036974137,-0.11883474187872123,-0.1119744974149765,-0.12954519818890883,-0.11737166355893984,-0.016896833526514707,-0.08480743333651862,-0.14839987981679909,-0.10893193439436373,0.028467306716047996
27,-0.09761856340938431,-0.11329020726411906,-0.10118096247362648,-0.18311898364714518,-0.11630369041852288,-0.14708986783053946,-0.12215439272674718,-0.12887290177955582,-0.11632466374381631,-0.13192393338944788,-0.08786903941928689,-0.027657379756337398,-0.08841648135900607,-0.10842048761309898,-0.12624691507458602,0.007601935984631172
28,-0.08290620630504764,-0.11114745141907481,-0.1090534803669015,-0.12157207448613994,-0.13402591928227942,-0.11043847699068109,-0.141566847178786,-0.13232915108475451,-0.10020409298638003,-0.09133795294922278,-0.10229218162241466,-0.05261137972892208,-0.07141208512407526,-0.11750523825270823,-0.09770351394011052,0.006784690251505809
29,-0.10377684686162719,-0.11698473678823242,-0.08648513750240047,-0.13316686873117403,-0.13177893480874506,-0.0892257982447317,-0.1502952616299094,-0.16611560133197492,-0.120982511506888,-0.10143042238910101,-0.08464622979981865,-0.057563015747845205,-0.08649646661858162,-0.1236637431364307,-0.11305053277503453,-0.018582483250502057
30,-0.12355999023559248,-0.11200798854318178,-0.10525118278009664,-0.1468879846829048,-0.0864908998762442,-0.0948308487461869,-0.16590008440564416,-0.18318711965579895,-0.1455544733506221,-0.10585930815000777,-0.0190375344360018,-0.08645994525254906,-0.11031570124269507,-0.12622204007264784,-0.09531827392521362,-0.032801712003574096
31,-0.1354759124834162,-0.0913925995071894,-0.08956310192529741,-0.15740796782601843,-0.09319784971422711,-0.09198239842790236,-0.14697674553422074,-0.19699629507049443,-0.1443342676798547,-0.10267677566293405,-0.028691977630764233,-0.10250439864486317,-0.10591656196398927,-0.12283322703189994,-0.030043715425960946,-0.04584616475151851
32,-0.13360528146326467,-0.09663287060170504,-0.026623540238707014,-0.1631020925369059,-0.09034013796809715,-0.07014546413431277,-0.08214579760078795,-0.20811462601595931,-0.13663212505020023,-0.08019861346466749,-0.03731647796448805,-0.11476034759153553,-0.10167090782555341,-0.10065942241842023,-0.03956551445104928,-0.05908233118606809
33,-0.08419222389774186,-0.11379689182673133,-0.03715853643418699,-0.1992932543253427,-0.09166110119526547,-0.085888687118616,-0.09271011090868991,-0.21704222922434618,-0.08816967412795744,-0.08157029342884711,0.004266047961838687,-0.12937166470230727,-0.05371638668516311,-0.10257983665375979,-0.0470632645143419,-0.07427866400437307
34,-0.09241158184065773,-0.11821645609587593,-0.034216179183862175,-0.2164707530803318,-0.0918517930704187,-0.09581682668380233,-0.10300299299397363,-0.219484946096019,-0.09445142978938367,-0.09828708075895816,-0.012463248432562312,-0.14364903038212573,-0.059158376679698456,-0.11781953361678639,-0.0006176016229174283,-0.08924926204470071
35,-0.09074882872240941,-0.09519106428562324,-0.00209915561825149,-0.22736553536161008,-0.0862934938778489,-0.11285435830838594,-0.11474578489647194,-0.25212206377357216,-0.09753438753010706,-0.10614926967567105,-0.02005069767197347,-0.15866860304844174,-0.06165917479726522,-0.1254180116890397,-0.018302878363176348,-0.11412093994343933
36,-0.09118369831710546,-0.1116998989043036,-0.013533209426285105,-0.2388865329823108,-0.06823900962389723,-0.1203697753119739,-0.12224377886826053,-0.2544296817497656,-0.09785509929648673,-0.0775803686349309,-0.019621592950474866,-0.18828066456563547,-0.06043102263895895,-0.09511343657432092,-0.025536340893987954,-0.10136243077796045
37,-0.09156846848420121,-0.12000095241485187,-0.022113129688122596,-0.24372262464480435,-0.06878251630037513,-0.0914343401352006,-0.12324147528408429,-0.18038310882695635,-0.09681974812552317,-0.08953934839611874,-0.042671578208850425,-0.17177043656413166,-0.06016553671514944,-0.10510286155243821,-0.024395104333127443,-0.027826500651408917
38,-0.08423658768599294,-0.13461391371586506,-0.02523916223280391,-0.23424390548064009,-0.07720571872689311,-0.103159056401326,-0.14794763523138027,-0.1985336058495334,-0.090983047125629,-0.11027440407453272,-0.061096375070692724,-0.09833351360084037,-0.05415693525386012,-0.11305875698462528,-0.04435655308914399,-0.041406540553367774
39,-0.06511734447399543,-0.06930807357094876,-0.04858222400651038,-0.24443952480119366,-0.09186832752402149,-0.12424796493046844,-0.15908693408727181,-0.20429938358076852,-0.0633456642541006,-0.11817197058753669,-0.07444681768520389,-0.11237535577786954,-0.02677403108787768,-0.12532690343222308,-0.06264868709153318,-0.04606060836310954
40,-0.067689186836619,-0.07660373891388247,-0.0615866163196029,-0.2571814579742122,-0.09514156119956393,-0.1318685920522161,-0.1710800830225301,-0.10455047456467763,-0.06212049335500342,-0.13146420655331975,-0.08420475131850988,-0.12386993006764649,-0.02243995013035542,-0.03655565728816912,-0.07440205814670761,0.026867300720566513
41,-0.07540459829735861,-0.08816674081941799,-0.0705628314113743,-0.2562011062504772,-0.07152984803015269,-0.1466792068830185,-0.1805874064847627,-0.1354765650349784,-0.06988986285337401,-0.06639222509043823,-0.09341032060817511,-0.025015195826279424,-0.0298870738664571,-0.042382001671400805,-0.08386387302527706,-0.0007264536049247337
42,-0.09017261509485594,-0.050085272211276934,-0.0806840607295267,-0.28432461587212265,-0.07404100681567864,-0.0816276130117682,-0.18736572809479193,-0.15585233917929725,-0.08423908648097803,-0.07329751279946871,-0.10573353887832898,-0.053232356696601715,-0.0430238499949757,-0.047808879855449946,-0.0916564833267801,-0.019595310202578844
43,-0.09226198146601304,-0.05923226387561357,-0.0826246795260938,-0.2858107821323189,-0.07959356184499933,-0.09077383372628378,-0.15665771179131388,-0.16386426702092374,-0.08846780269010766,-0.07974937981391375,-0.11895632273354277,-0.07249095217193718,-0.04939548710824931,0.0052145878360247075,-0.05995813357555772,-0.028577991993139883
44,-0.06837249706890906,-0.05479013557254368,-0.07106883907779461,-0.21031719837479224,-0.09547770780832317,-0.0986923296652458,-0.16507569640812603,-0.18158536940625236,-0.0648060732293564,-0.031320426447957676,-0.14356417222377954,-0.08144375587710459,-0.02407129659649745,-0.00929059491307631,-0.07325261734462904,-0.042152725589981954
45,-0.07090417785817056,-0.055348075951019,-0.07818021837148333,-0.22833001694556185,-0.10164845698154353,-0.10931640216446886,-0.17650675841435304,-0.203293747291948,-0.06642359596168788,-0.04500619747203771,-0.14524071918331768,-0.09556572199959806,-0.02903924706025568,-0.014021681720695657,-0.08515594419116733,-0.057807272413227785
46,-0.08181385103827242,-0.07176965102855923,-0.08956562158275566,-0.23205274473816265,-0.11234897556687216,-0.11872802648120367,-0.19086611875418524,-0.21322693606600593,-0.0721721089328034,-0.050040701458456745,-0.0628554098403405,-0.11701244247786263,-0.04255203858893932,-0.010921962865849434,-0.09833587524864121,-0.06668645141093982
47,-0.09992211516529212,-0.08508869250324469,-0.08712118630315363,-0.11860052751637828,-0.08792579503150119,-0.1236858545239461,-0.21835168986184034,-0.14235565443956094,-0.08748364382643074,-0.04755138132306347,-0.07485559052208463,-0.12504945517251304,-0.04900217802085922,-0.01501151429729313,-0.11879588907272982,0.003438983343803867
48,-0.10665988632917964,-0.09604951648063575,-0.11029506741599292,-0.1492174895443324,-0.00883798755032067,-0.12241950679197203,-0.21816330383804444,-0.16672068322090802,-0.09388517582569808,-0.06475442233511074,-0.07901196602216928,-0.05586531874189343,-0.05758008288961182,-0.02964479590716982,-0.12129102428070335,-0.0018618574640862952
49,-0.11547338348970111,-0.10230443570875451,-0.10943389949356724,-0.16980887553274668,-0.016352304106252897,-0.1410421261088082,-0.22351417264826146,-0.17467798029253695,-0.10331805551838993,-0.07950154057242889,0.012622723256613524,-0.07781040583871614,-0.06892444971880374,-0.04027323431241344,-0.03802535653116415,-0.015490849895746523
50,-0.09064602442590222,-0.10232104145605103,-0.11554561756221977,-0.17834420922932154,-0.02189641389889323,-0.15429292890439333,-0.14639844752003361,-0.17298723214985026,-0.11540273946201632,-0.09109662764228955,-0.012245614370583736,-0.08846325843421084,-0.048693142114685437,-0.048071466484033695,-0.049621460222221796,-0.011254407314005309
51,-0.014866843916139003,-0.07123053679774732,-0.05436746929230774,-0.19373410641968644,-0.026425035256071386,-0.16651016611521163,-0.15918438271270013,-0.1589876558772157,-0.09250691353379167,-0.09691766434300839,-0.024973597248883945,-0.10027680625794999,-0.04738110270879118,-0.051854262630961795,-0.04939379138248467,0.006428589942018309
52,-0.01994979113416658,-0.07557619061482988,-0.05476962646905908,-0.2168616635521489,0.019513327488661365,-0.17211584493800025,-0.159931898532757,-0.16858349262339106,-0.09221264247973045,-0.10546957954080392,-0.03217534841146832,-0.10576367463123235,-0.04992181637532552,-0.015183447471261415,0.04328819477272277,-0.02235325860578388
53,-0.028530989232284847,-0.08058336027972009,-0.06743469908370105,-0.22844986627324446,0.021874902957720068,-0.17879607869902023,-0.07031740732708146,-0.18891756797040943,-0.09859458246778112,-0.07182765669434782,-0.04312423499333935,-0.08913083781069099,-0.05327782268013117,-0.021369276696816302,0.018965337872252675,-0.042388917157028465
54,-0.03634862257528579,-0.08981393680813984,-0.0655996356406374,-0.2445811490868508,0.009419491216024893,-0.1429767889031781,-0.09755605835425998,-0.16699911823809338,-0.10280474613124996,-0.08219672755483695,-0.0561990464548376,-0.11396704295142972,-0.05690904788573835,-0.03204732096960668,0.006579834671070603,-0.021196257953864032
55,-0.015289062584889365,-0.1044703239585727,0.05225134495583944,-0.2748541745827248,0.016920982003014097,-0.14943052967276665,-0.11126575235184326,-0.18095258787379587,-0.10546380376198888,-0.09244949273783577,-0.05557859739019406,-0.13405394153564182,-0.05883246818968469,-0.0434365850442268,-5.912426150586538e-05,-0.01086548746788304
56,-0.012704862832241285,-0.12413802743187509,0.02350433466098414,-0.2844388342301295,0.014869494212318788,-0.15949853903225397,-0.11785740539694838,-0.16607079560841168,-0.10669788755891593,-0.10387548778194718,-0.0703714850907749,-0.1119987533897852,-0.07160648001798803,-0.04831741635163681,-0.010528630590716178,0.013033944354739391
57,-0.022645074256077105,-0.11653197977721137,0.009605173615135182,-0.28959541772192193,0.0036550090554775955,-0.1693090283954034,-0.13185987145901573,-0.16212148279857183,-0.11884634714732277,-0.10900685897976535,-0.07237500653201402,-0.0973482892936449,-0.06257113422404383,-0.06436576610107522,-0.023362901483929964,0.005430630924664776
58,-0.016669839346816425,-0.10712386590168528,0.0025555404469501915,-0.280763314885805,-0.004776487268561518,-0.18170923185490226,-0.15069690806128017,-0.1699895364269629,-0.11032167980816142,-0.12861049644304515,-0.07957831404933126,-0.09769888677865905,-0.06119754797455677,-0.06446498569534943,-0.027088442416803128,0.009221373479814493
59,-0.02869117701209087,-0.03814866226624081,-0.009420579823860305,-0.29217370812796356,-0.01414647187650134,-0.1865270439260747,-0.15174451744632028,-0.18069111892154432,-0.11117762150461712,-0.12365047578556766,-0.08757402257636791,-0.10543370494881271,-0.07132652964085869,-0.056772176024723925,-0.030916093931954464,-0.0003907536331223208
60,-0.04002143174503256,-0.0366348855875013,-0.027863429031444724,-0.31015106422282857,-0.018382706948240093,-0.20886106846383176,-0.16537639599113618,-0.17543814273106825,-0.1196246479618028,-0.1161938395315393,-0.09803060074352767,-0.10255166462934477,-0.0789805749442474,-0.012059681937172148,0.028314742566040822,-0.014882693179721677
61,-0.04851929522717661,-0.047163312145015845,-0.030366947510941492,-0.28960946262112874,-0.029692581262802005,-0.20178143032585408,-0.10223201163868151,-0.18604212348959795,-0.12808510979925697,-0.0724425625826704,-0.10121974704765711,-0.11248413004895144,-0.08293012931396747,-0.03322435931040163,0.026381063042711313,0.006426880038932079
62,-0.055887732827868714,-0.04273847732298359,-0.04352671444884877,-0.3027669354440411,-0.03373525044215548,-0.2050147491094253,-0.10723686861909304,-0.20029471235049912,-0.13250080976927084,-0.08039590943691605,-0.11221265169194374,-0.12742157757204117,-0.09457311082016558,-0.03693146226670363,0.01715175354222146,0.009312908170115116
63,-0.06102681354062604,0.07728357904231833,0.02162208990231107,-0.2878957017258007,-0.029880103386728446,-0.14474947327419266,-0.11293579059910203,-0.1789803983056784,-0.14415416919926186,-0.08455038926706444,-0.11112522716838091,-0.10776022452653203,-0.09876281203058233,-0.031330289798476574,0.008334618966292786,0.01794291887569449
64,-0.06570267383392402,0.06502638355463553,0.0039347908249768825,-0.2845057781081662,-0.03339884531743315,-0.1526611777745658,-0.12070230996178878,-0.17949820742012443,-0.14789259736564583,-0.08355411404331328,-0.1328307345210224,-0.10650311901484562,-0.09411769764248283,0.06723259038075302,-0.0037446495243625786,0.0057402240357005245
65,-0.07544574292091964,0.038323312065148454,-0.005858175649031244,-0.29472622880737337,-0.03692304634695459,-0.15912074422578917,-0.1301020717530366,-0.17210117913877043,-0.14273001738345964,0.013147330474941807,-0.1508364901624615,-0.09821788138058356,-0.09653842568099082,0.04947013332065494,-0.008242974384983132,0.00121190092683705
66,-0.08085168464708249,0.028554798630782807,-0.011133224262274657,-0.2943774192835639,-0.043324338752100504,-0.15734234280689188,-0.13544535675094538,-0.186887486951997,-0.14879703842012398,-0.005366836700420798,-0.12400553018210295,-0.11144548518702913,-0.10219212819876787,0.028418173845205997,0.013050026254025102,0.0004980584334022658
67,-0.07660490074693077,0.015169234956369354,-0.01815705414872892,-0.3056431651064418,-0.04873937892394107,-0.06237249663701451,-0.1339770047428537,-0.20415482732866214,-0.15218207140361403,-0.026886351084493023,-0.13645061405583603,-0.12183717037821619,-0.10627444140853443,0.01994921564914484,-0.0030905098420116357,-0.014122032252635974
68,-0.07858681626440064,0.009605302316574232,-0.021359998254696047,-0.3203312423524535,-0.0570822101859792,-0.08074808163707468,-0.1404045656155483,-0.20794842582646944,-0.15983533406487174,-0.0356493461793024,-0.12588972723386282,-0.13613054045936768,-0.11406180866112327,0.01473728949701427,-0.021051430454603986,0.0014531430050275518
69,-0.08223057486648268,0.0003285524026644896,-0.033744414600373876,-0.3296178933720462,-0.06752325676514451,-0.10429929322113093,-0.1586266009244428,-0.2164144155734925,-0.16510053017367668,-0.0413436656714399,-0.12034147010632021,-0.1404918352568387,-0.12906736957162968,0.006236272914407183,0.005022470846648291,-0.0021775249674451033
70,-0.08897355717234895,-0.015299268006442978,-0.031606598983286896,-0.3073118788722537,-0.0702861123050733,-0.11390513918350008,-0.13509706918008138,-0.2250643109703758,-0.17428625076369283,-0.05025557961347054,-0.12701049786047475,-0.1421433084017147,-0.13820910521233734,-0.0037777220487747454,-0.006770505528843123,-0.01086605966167499
71,-0.09373799559742421,-0.014022729826062893,-0.03962189678996687,-0.31128644087109764,-0.08746859027293233,-0.11907651743208401,-0.14579249842795663,-0.20865359123288385,-0.18391545699670203,-0.06047575220661058,-0.13290648420496312,-0.15278406185581742,-0.1478077023041037,-0.004329496867515023,0.006424846790677657,-0.019074110036335683
72,-0.10132825080552402,-0.021961087258074406,-0.055781802753227167,-0.305676226463539,-0.08428097520687533,-0.12965845280568958,-0.1289566550400069,-0.21069673529437657,-0.1871142382832338,-0.05323041560904802,-0.1251513130740108,-0.1367183554348467,-0.15079770034862877,-0.004982242170510015,0.009516382419170192,0.03368426838180311
73,-0.11364945046046765,0.04860697309305093,-0.039999122190804745,-0.3212754403398548,-0.07206619183803468,-0.1400759749102034,-0.12181417962736228,-0.21758927617332552,-0.20171366371955662,-0.054904246277928614,-0.133578353510489,-0.13825253181305985,-0.16243438602341717,0.05785753708873765,0.006606436590188822,0.03734192556568426
74,-0.11446067369116837,0.033047201915444406,-0.04999695152131053,-0.342248616824789,-0.01955552053659953,-0.13755151464886053,-0.12859978840747463,-0.2243631827708051,-0.20324383076019487,0.00780386753503709,-0.14576145496641144,-0.1467995530031048,-0.16302294605475953,0.063229024215675,0.017417169201820265,0.029103098255481283
75,-0.13045989608619188,0.027546778747082848,-0.033170346862111594,-0.34599784940374534,-0.017328780165473196,-0.14701529625149445,-0.13855265500882258,-0.17344748117039105,-0.19108776959375173,0.013115254751637622,-0.15881676562971947,-0.1548657149693479,-0.15054912208534135,0.05843207405704221,0.009270424783678238,0.06177777114635839
76,-0.11526513517745995,0.024842234107748454,-0.02651804672426206,-0.34487236874268906,-0.024381638745358123,-0.08127096778799792,-0.1308383692945369,-0.16894365913057416,-0.1359819839077676,0.009605956918655265,-0.1670917742130965,-0.10273410186290545,-0.09463908979745358,0.052139022694950965,-0.0019354100117943314,0.04895801174016433
77,-0.10135872273852299,0.01942015336542194,-0.03031904029636727,-0.35557309785994157,-0.03331499453328466,-0.09665602360429332,-0.13985298565257268,-0.1766608158655899,-0.1337901643440105,0.004265270995123672,-0.1797709243592423,-0.09625589220448386,-0.09324292833777546,0.045673932193292535,-0.009480550131905376,0.04272652079353302
78,-0.025073787515687826,0.01153474305340952,-0.03983338072568937,-0.36743674486426975,-0.026018742562192526,-0.09712810087185905,-0.1510839450913824,-0.14482302481386936,-0.152036224639921,-0.0048343375154564884,-0.17492304589825722,-0.10415578062791371,-0.09937184679229705,0.043314301112019206,-0.022139610736092635,0.022033622934242336
79,-0.02828297075004528,0.010285438333267725,-0.03641024084473715,-0.36954667130447133,0.07430645857188668,-0.10019646261879613,-0.1635400044252754,-0.15217777591397935,-0.16141580167703745,-0.005725761750433014,-0.16540619742443385,-0.07643668499730635,-0.10910412680107484,0.0409723396340821,-0.015864472296682527,0.017134005439192503
80,-0.03657232943791501,0.0016910326971561421,-0.04600987367725472,-0.37800929332350036,0.07059233564887062,-0.10534037768129219,-0.17160422778444342,-0.17037900143290455,-0.1547732632353862,-0.009049603869103806,-0.17704597519155954,-0.08987512881609316,-0.1011092392282451,0.049271939016585116,-0.00011537505313014701,0.01683307999394751
81,-0.04078220557289214,0.006072766630541943,-0.05605436987833613,-0.32815268790117863,0.059290131176218924,-0.11353414358394798,-0.18417976593396845,-0.1772527660882622,-0.04571855395791165,-0.000517636035271685,-0.1861689399668235,-0.10918166566520768,0.009506925222131493,0.04022318016230908,-0.01130129421751985,0.04867293454016227
82,-0.0306753667550745,-0.03092243965072718,-0.0690127032116693,-0.32073666809657175,0.03942635903528509,-0.11627197241359258,-0.18088706546651082,-0.17734153822938392,-0.03938447928709553,-0.009610837099674497,-0.19782536700709302,-0.11466426565353463,-0.0012821744178689223,0.03772497264580104,-0.020221044627189773,0.03088934928403825
83,0.07001995065535911,-0.03068407896037066,-0.07710228974618012,-0.32808000991506936,0.035174672012682186,-0.1205002489061372,-0.17214740017648192,-0.14494898716294907,-0.05080265822320323,-0.02553544979834043,-0.19856571870058412,-0.11472933061466854,-0.019063236468296878,0.06637728064054257,-0.03004813083144646,0.005452761647159916
84,0.0634939662098372,-0.04502653479202626,-0.08929851821063255,-0.30015122568310715,0.020795904733388725,-0.11164012846331159,-0.1851812882550519,-0.1727959040552493,-0.06897334936415059,0.0037663157531334264,-0.19852897085387558,-0.08285802377719098,-0.022364775840570558,0.05454599113772886,-0.031007827428026817,-0.030601506347640202
