,10_2.5,10_3,10_3.5,10_4,15_2.5,15_3,15_3.5,15_4,20_2.5,20_3,20_3.5,20_4,25_2.5,25_3,25_3.5,25_4
35,-0.0473199620742802,-0.03620273341812211,0.03456546567119641,-0.17326585524680624,-0.027829151332859993,-0.05984055829690373,-0.08158874653914605,-0.19125289993337788,-0.05329793869733197,-0.056831565954158905,-0.018866252456755335,-0.1580171684731525,-0.013245069972203366,-0.05888196871475728,-0.0722047656824934,-0.13534235135801942
36,-0.04566785775003704,-0.05271156803680247,0.02313141186316279,-0.18478685286750696,-0.008607357631279323,-0.0673559753004917,-0.08558714171657693,-0.18663747071909395,-0.0515545081104357,-0.031117785746010873,-0.016522968679556452,-0.17970681768690752,-0.010262548245558348,-0.03282105369181351,-0.07599153570714268,-0.11823894769182786
37,-0.039898719850294494,-0.06101262154735074,0.018267475653692796,-0.18665572619750181,-0.007042162972461641,-0.04156888826513702,-0.08438529884923594,-0.15663747071909395,-0.044933297407857564,-0.043076765507198723,-0.02435295983458179,-0.15640477208660677,-0.004103256691272639,-0.038812593674307345,-0.07307854645845427,-0.08823894769182786
38,-0.02949959137136953,-0.07562558284836393,0.017766649617947744,-0.17086423853183613,-0.01546536539897962,-0.05329360453126242,-0.09320899481761354,-0.17478796774167102,-0.03543127680792106,-0.0638118211856127,-0.042777756696424085,-0.12640477208660678,0.005501904185500954,-0.04676848910649442,-0.07905541571206419,-0.10181898759378673
39,-0.009851894086570525,-0.045625582848363926,0.0010922001989825648,-0.1810598578523897,-0.030127974196108007,-0.07438251306040485,-0.1043482936735051,-0.1774005899266591,-0.012376323659309699,-0.07170938769861668,-0.05612819931093526,-0.14044661426363594,0.028455065851893925,-0.05903663555409223,-0.09734754971445338,-0.10354224184158013
40,-0.00990936797666937,-0.05292124819129764,-0.011912192114109954,-0.1938017910254083,-0.03340120787165044,-0.0820031401821525,-0.11634144260876339,-0.1474005899266591,-0.009396186940031956,-0.08500162366439973,-0.06588613294424124,-0.14764227369545752,0.03705551442640728,-0.029036635554092215,-0.1091009207696278,-0.07354224184158013
41,-0.017624779437408988,-0.06017164971572605,-0.02088840720588135,-0.19101750964642034,-0.011956522603885945,-0.09681375501295492,-0.12584876607099596,-0.17014146230289973,-0.01716555643840254,-0.055001623664399736,-0.07125058837597342,-0.1176422736954575,0.029608390690305603,-0.0348629799373239,-0.11856273564819725,-0.09361724530197314
42,-0.03239279623490631,-0.03017164971572604,-0.03100963652403375,-0.2115163173437367,-0.014467681389411893,-0.06681375501295492,-0.12927142335901937,-0.1905172364472186,-0.031514780066006554,-0.06190691137343021,-0.0835738066461273,-0.13821600239171533,0.016471614561787,-0.03720448248456321,-0.12279682388939969,-0.11248610189962725
43,-0.03448216260606341,-0.03931864138006268,-0.030562131561287426,-0.20640801709985446,-0.016909725412868445,-0.0759599757274705,-0.10312982009832375,-0.1985291642888451,-0.035743496275136184,-0.06506840498498624,-0.0967965905013411,-0.15747459786705081,0.0100999774485134,-0.007204482484563208,-0.09645715393915522,-0.12146878369018829
44,-0.012926368847221816,-0.03065336439822075,-0.01393979538196775,-0.17640801709985446,-0.03279387137619229,-0.08029477247864011,-0.1115478047151359,-0.21625026667417369,-0.014278804490835682,-0.03506840498498623,-0.1144828700935305,-0.1664274015722182,0.032229653653214146,-0.021709665233664226,-0.10975163770822655,-0.13504351728703035
45,-0.015458049636483309,-0.029099716701001005,-0.021051174675656467,-0.19442083567062407,-0.03896462054941264,-0.09091884497786318,-0.12297886672136292,-0.2379586445598693,-0.015896327223167164,-0.048754176009066265,-0.10948879826925338,-0.1805493676947117,0.030255293282207562,-0.023494534679759704,-0.12165496455476482,-0.1506980641102762
46,-0.02636772281658517,-0.03295266174752513,-0.0324365778869288,-0.19065447234618457,-0.04966513913474127,-0.10033046929459799,-0.13733822706119514,-0.23791855782430407,-0.01849513760005958,-0.05078177919820149,-0.07948879826925338,-0.20199608817297626,0.01674250175352392,-0.019014759595882724,-0.1348348956122387,-0.15002557150890342
47,-0.04447598694360486,-0.04627170322221058,-0.02848102966324718,-0.16065447234618457,-0.027895866920592885,-0.10229673172879193,-0.1573266839473192,-0.20791855782430407,-0.03380667249368693,-0.046790323089886864,-0.0914889789509975,-0.2008182957897665,0.010292362321604026,-0.0086505801684602,-0.1492029066715096,-0.12002557150890342
48,-0.05121375810749239,-0.057232527199601646,-0.04502013455351861,-0.18314804196854786,0.002104133079407118,-0.09928365354321267,-0.15121365233304165,-0.23228358660565113,-0.04020820449295427,-0.051112147697115216,-0.09281407935106524,-0.1708182957897665,0.0017144574528514213,-0.02328386177833689,-0.1446999877962937,-0.11720607599363751
49,-0.06002725526801386,-0.0634874464277204,-0.03850343380006321,-0.20373942795696215,-0.00541018347652511,-0.10445722513331437,-0.15349434738121528,-0.24024088367728008,-0.049641084185646125,-0.06585926593443338,-0.06281407935106524,-0.19276338288658923,-0.009629909376340498,-0.03391230018358051,-0.11469998779629371,-0.13083506842529774
50,-0.0380963116424943,-0.061500731025557615,-0.04139280825498523,-0.21227476165353704,-0.007845471310637377,-0.11770802792889952,-0.12349434738121529,-0.2275645844202054,-0.0617257681292725,-0.07745435300429404,-0.08070874945282305,-0.20341623548208393,0.010462613665306821,-0.041710532355200766,-0.12629609148735135,-0.11714049139260126
51,-0.008096311642494303,-0.03528263009389687,-0.011392808254985232,-0.22766465884390194,-0.009468368396379902,-0.12992526513971783,-0.1362802825738818,-0.2131648386566247,-0.04056743775798264,-0.08327538970501287,-0.09343673233112326,-0.2152297833058231,0.011774653071201078,-0.04273676927274325,-0.12015949018350908,-0.1005306930389871
52,-0.013179258860521879,-0.03962828391097943,0.0004463288743142359,-0.2507922159763644,0.0205316316036201,-0.13553094396250645,-0.13072879206591592,-0.21292234070432994,-0.04027316670392142,-0.09182730490280841,-0.10063848349370763,-0.21761927800444897,0.009233939404666738,-0.012736769272743248,-0.09015949018350908,-0.1293125415867893
53,-0.018044217339016493,-0.044635453575869635,-0.012218743740327727,-0.2517451376090218,0.024420891978867064,-0.14221117772352646,-0.10072879206591592,-0.2332564160513483,-0.04665510669197209,-0.0650989203335172,-0.11158737007557867,-0.2016395759121242,0.008549134360822217,-0.018922598498298138,-0.10761777570388516,-0.14934820013803388
54,-0.025861850682017438,-0.053866030104289385,-0.0051177056744895364,-0.26265016385990686,0.011965480237171889,-0.11221117772352646,-0.12051971288765875,-0.21248903615842188,-0.04802323762274716,-0.07546799119400634,-0.12466218153707692,-0.22647578105286292,0.007644154196336473,-0.02960064277108851,-0.12000327890506723,-0.12887113645676812
55,-0.0016499386839381519,-0.06852241725472225,0.024882294325510465,-0.2929231893557808,0.02246637470936541,-0.11866491849311502,-0.13422940688524201,-0.22644250579412437,-0.0481504837273383,-0.08572075637700514,-0.11828991209829079,-0.24656267963707504,0.0081054179531794,-0.040989906845708635,-0.1266422378376437,-0.10680498235957192
56,0.0024174211181803127,-0.08225658003336415,0.0038846860896262258,-0.3025078490031855,0.03364577959308729,-0.12873292785260235,-0.14082105993034713,-0.2034661473410475,-0.04713775076487994,-0.09714675142111653,-0.12812422225875547,-0.2257406043787324,-0.004668593875123937,-0.04289457189163664,-0.137111744166854,-0.08202509599504744
57,-0.007522790305655509,-0.07169295144056592,-0.010014474956222732,-0.3046331157966195,0.022431294436246096,-0.13854341721575178,-0.15482352599241447,-0.1950965596551436,-0.05928621035328678,-0.09925184837937108,-0.12332633512349896,-0.20281051155950433,0.006752613601242585,-0.05373325169118736,-0.1499460150600678,-0.08962840942512205
58,0.002062350639900899,-0.06004808311525027,-0.017064108124407725,-0.2746331157966195,0.013999798112206982,-0.15094362067525063,-0.17366056259467888,-0.20296461328353468,-0.04817140994978996,-0.11293475834999493,-0.1305296426408162,-0.20109098954751567,0.01930204810103741,-0.04779278344775188,-0.1461813396197917,-0.08583766686997234
59,0.0008495480407362321,-0.03004808311525026,-0.02904022839521822,-0.2754793517419146,0.004629813504267162,-0.15279787033218858,-0.168289128225703,-0.21366619577811613,-0.036513786628372236,-0.10395874595550843,-0.13852535116785286,-0.20882580771766932,0.009173066434735493,-0.03717709764537657,-0.14247793052888252,-0.09544979398290915
60,-0.010480706692205456,-0.017442572443754453,-0.04748307760280264,-0.2934567078367796,0.00039357843252840806,-0.16866508996239424,-0.17719463106155572,-0.20841321958764003,-0.044960813085557924,-0.09348476420309142,-0.14898192933501261,-0.2059437673982014,0.0015190211313467839,-0.00823459882786622,-0.11247793052888251,-0.1099417335295085
61,-0.018978570174349504,-0.027970999001269002,-0.0429851886905007,-0.27324006719609967,-0.010916295882033505,-0.15841730707960766,-0.14719463106155573,-0.21901720034616973,-0.053421274923012074,-0.06473450881331765,-0.14953324637831616,-0.21587623281780804,-0.0024305332383732807,-0.029399276201095705,-0.10763813824288021,-0.08567981888577776
62,-0.026347007775041606,-0.01931609810804965,-0.05151300224082652,-0.2863975400190121,-0.014958965061386982,-0.15900396210646464,-0.14419754524980266,-0.23326978920707087,-0.05783697489302595,-0.06350651692586502,-0.15632757009374548,-0.23081368034089778,-0.014073514744571388,-0.0303649585661373,-0.11686744774337007,-0.07794820200706795
63,-0.031486088487798936,0.010683901891950353,-0.02151300224082651,-0.26342329327536396,-0.01110381800595995,-0.12900396210646464,-0.14989646722981165,-0.20900692639810675,-0.06949033432301696,-0.06483010078998375,-0.1496751153796078,-0.20688140973179597,-0.018263215954988143,-0.021004255085201068,-0.12568458231929877,-0.06677019558372031
64,-0.03616194878109691,-0.00157329359573245,-0.0392003013181607,-0.2553893391047833,-0.014622559936664654,-0.12775098480668853,-0.1576629865924984,-0.20331761186677436,-0.07322876248940095,-0.05823233565573305,-0.17138062273224924,-0.20012714642478413,-0.013618101566888639,0.008995744914798933,-0.13776385080995412,-0.07897289042371428
65,-0.04590501786809253,-0.02093575078732211,-0.039076081202565574,-0.26560978980399047,-0.01814676096618609,-0.13421055125791193,-0.16706274838374618,-0.192879394897962,-0.06806618250721475,-0.02823233565573305,-0.18938637837368838,-0.18915600384422693,-0.013554683997695032,-0.008766712145299149,-0.13936251069845057,-0.08350121353257775
66,-0.051310959594255384,-0.030704264221687753,-0.044351129815808986,-0.265260980280181,-0.024548053371332004,-0.12714351040657354,-0.16933737638207322,-0.20766570271118856,-0.07413320354387908,-0.046746502831095646,-0.16402018637761667,-0.20238360765067248,-0.01920838651547209,-0.023608279725658307,-0.12058671031504564,-0.08207228752732558
67,-0.04706417569410366,-0.04408982789610121,-0.051374959702263245,-0.27652672610305884,-0.02996309354317257,-0.09714351040657354,-0.16245636517721823,-0.2249330430878537,-0.07751823652736912,-0.06196211433835343,-0.17646527025134975,-0.21277529284185956,-0.023290699725238652,-0.032077237921719466,-0.13149913919187506,-0.09669237821336381
68,-0.04904609121157353,-0.04965376053589633,-0.05193731498703695,-0.2912148033490706,-0.0383059248052107,-0.11551909540663372,-0.16031290170083498,-0.228726641585661,-0.08517149918862683,-0.0707251094331628,-0.15435309288695512,-0.22706866292301103,-0.031078066977827497,-0.03728916407385004,-0.14946005980446742,-0.0784623081102984
69,-0.05268984981365557,-0.05893051044980607,-0.05336796479444364,-0.30050145436866327,-0.04874697138437601,-0.13236006467387873,-0.1785349370097295,-0.23719263133268406,-0.09043669529743177,-0.0764194289253003,-0.14502413861042956,-0.23142995772048205,-0.046083627888333895,-0.045790180656457125,-0.12424527954421695,-0.08209297608277107
70,-0.05943283211952184,-0.07455833085891354,-0.04608527542419145,-0.27604025146870476,-0.04895725581631905,-0.1419659106362479,-0.15712312431198494,-0.24211254765019072,-0.09962241588744793,-0.08533134286733095,-0.1516931663645841,-0.23075113623638288,-0.055225363529041574,-0.05580417561963905,-0.13603825591970836,-0.09078151077700096
71,-0.06419727054459709,-0.06779240795068549,-0.044894454108199436,-0.2724249886680111,-0.06070323819060627,-0.14713728888483182,-0.16781855355986017,-0.22354825975519393,-0.10925162212045711,-0.09555151546047097,-0.15758915270907248,-0.24139188969048558,-0.06482396062080795,-0.050135240510883215,-0.11339918545580421,-0.09898956115166165
72,-0.0717875257526969,-0.0721430938962947,-0.06105436007145973,-0.26305886002347595,-0.052790669150972074,-0.15771922425843737,-0.14445138488227025,-0.2231827750043881,-0.10981064714968253,-0.08065338082144596,-0.14983398157812017,-0.2229656071220973,-0.06521595905642799,-0.0445268876926802,-0.10554426407870869,-0.06898956115166166
73,-0.08410872540764053,-0.04214309389629469,-0.042741287846490755,-0.2786580738997918,-0.03946179912966768,-0.16813674636295117,-0.13416589963468348,-0.23007531588333704,-0.1194901874987408,-0.0756576792227743,-0.15826102201459835,-0.2221929482246678,-0.0725253075962587,-0.014526887692680202,-0.10845420990769006,-0.06079496684133297
74,-0.08275770399220113,-0.05770286507390122,-0.05273911717699654,-0.29963125038472604,-0.008959664869380646,-0.16062207020614547,-0.14095150841479584,-0.23684922248081666,-0.11440828772312374,-0.0456576792227743,-0.17044412347052082,-0.23073996941471275,-0.06687844361506412,-0.0003782928419052611,-0.09764347729605861,-0.06903379415153595
75,-0.09355708190821994,-0.05500311897491814,-0.029373796245156746,-0.30338048296368236,-0.0016236206467048467,-0.1661930954882526,-0.1509043750161438,-0.20684922248081666,-0.10111465102325785,-0.03153312433613408,-0.18349943413382885,-0.23880613138095583,-0.053394149233413214,-0.005175243000538053,-0.10579022171420065,-0.04249885957336051
76,-0.07547917754472717,-0.05770766361425253,-0.019382416162447024,-0.30048009843483736,0.00014466420536419721,-0.13619309548825262,-0.1431900893018581,-0.1930476936648899,-0.07009349388606104,-0.03504242216911644,-0.1917744427172059,-0.20880613138095583,-0.022212142775835657,-0.0114682943626293,-0.11699605650967321,-0.05075466709831577
77,-0.061135330081365,-0.06312974435657905,-0.02318340973455223,-0.30704068172863935,-0.00878869158256234,-0.15157815130454802,-0.15220470565989389,-0.20076485039990566,-0.06277840214780676,-0.040383108092648036,-0.20445359286335166,-0.1942148475175872,-0.015374445900028781,-0.017933384864287732,-0.12454119662978426,-0.05698615804494708
78,-0.03113533008136499,-0.07101515466859147,-0.03269775016387433,-0.3189043287329676,0.0015890596000929396,-0.14586139766508746,-0.1634356650987036,-0.17439729218956157,-0.08102446244371726,-0.0494827166032282,-0.1955448657867606,-0.20211473594101703,-0.013051796972741734,-0.017821089729306395,-0.13720025723397153,-0.07767905590423776
79,-0.02706084002197946,-0.07001459844470491,-0.029274610282922112,-0.31859226988512884,0.03158905960009294,-0.14892975941202455,-0.1758917244325966,-0.17828109306964957,-0.09040403948083373,-0.048195855991209416,-0.1838347567024666,-0.17657091681489556,-0.02278407698151953,-0.013226266616068657,-0.12743517417032546,-0.07959874990027763
80,-0.03535019870984919,-0.06917124182637185,-0.038874243115439674,-0.3270548919041579,0.0353605858462833,-0.1540736744745206,-0.18395594779176463,-0.1964823185885748,-0.08041851641584298,-0.04419016126241188,-0.19547453446959231,-0.18532167186992501,-0.011987144437821687,-0.0022465069865668474,-0.11198571582419403,-0.07783949025647362
81,-0.03956007484482632,-0.060542201466340366,-0.04891873931652109,-0.29705489190415785,0.024058381373631615,-0.16226744037717641,-0.1965314859412897,-0.19998133031286092,-0.05041851641584297,-0.033070980562112606,-0.2045974992448563,-0.20462820871903953,0.018012855562178312,-0.00748551406998768,-0.12317163498858372,-0.05147151934723067
82,-0.027495971554135742,-0.0975374077476095,-0.06187707264985425,-0.2820884839823151,0.010167363660884549,-0.16245770344089208,-0.18855586566081514,-0.19805234802575827,-0.035884886547516516,-0.03834554141363486,-0.21625392628512582,-0.20701428870970112,0.007223755922177899,-0.0074840800831941145,-0.13209138539825363,-0.06925510460335468
83,0.0025040284458642615,-0.0913943913333956,-0.06996665918436508,-0.2894318258008127,0.008766014042802224,-0.15899466933641887,-0.17731206648679781,-0.1715738378124713,-0.047303065483624215,-0.054270154112300795,-0.21699427797861695,-0.20506634067860827,-0.010557306128250055,0.018246381515754192,-0.14191847160251034,-0.09469169224023302
84,0.00458843777855112,-0.10573684716505119,-0.08216288764881749,-0.26384606895442025,-0.005612753236491236,-0.14767859707072348,-0.19034595456536776,-0.19185137132631147,-0.06547375662457157,-0.028409801002006022,-0.21496487970125014,-0.17869207931111275,-0.011198537626069,0.0064150920129404775,-0.1428781681990907,-0.12153510663607311
